week,region,country,admin1,event_type,sub_event_type,events,fatalities,population_exposure,disorder_type,id,latitude,longitude
2025-05-24,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,1,4,16219,Political violence,710,2.1295,29.0513
2025-05-31,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,1,6,4165,Political violence,710,2.1295,29.0513
2025-06-07,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,4,11,35813,Political violence,710,2.1295,29.0513
2025-06-14,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,2,4,15884,Political violence,710,2.1295,29.0513
2025-06-21,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,2,12,22719,Political violence,710,2.1295,29.0513
2025-06-28,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,1,2,2899,Political violence,710,2.1295,29.0513
2025-07-05,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,8,12,24429,Political violence,710,2.1295,29.0513
2025-07-12,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,6,18,119518,Political violence,710,2.1295,29.0513
2025-07-26,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,5,49,275912,Political violence,710,2.1295,29.0513
2025-08-02,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,5,13,249491,Political violence,710,2.1295,29.0513
2025-08-09,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,15,47,131531,Political violence,710,2.1295,29.0513
2025-08-16,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,4,10,158257,Political violence,710,2.1295,29.0513
2025-08-23,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,1,8,27573,Political violence,710,2.1295,29.0513
2025-08-30,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,4,4,26738,Political violence,710,2.1295,29.0513
2025-09-06,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,2,4,13186,Political violence,710,2.1295,29.0513
2025-09-13,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,7,15,31187,Political violence,710,2.1295,29.0513
2025-09-20,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,2,2,11613,Political violence,710,2.1295,29.0513
2025-09-27,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,7,16,111238,Political violence,710,2.1295,29.0513
2025-10-04,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,7,21,68520,Political violence,710,2.1295,29.0513
2025-10-11,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,6,4,20265,Political violence,710,2.1295,29.0513
2025-10-18,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,3,3,34866,Political violence,710,2.1295,29.0513
2025-10-25,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,1,3,19676,Political violence,710,2.1295,29.0513
2025-11-01,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,2,1,6233,Political violence,710,2.1295,29.0513
2025-11-29,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,3,2,NA,Political violence,710,2.1295,29.0513
2025-12-06,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,1,3,406,Political violence,710,2.1295,29.0513
2025-12-13,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,1,1,6496,Political violence,710,2.1295,29.0513
2026-01-03,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,4,12,55530,Political violence,710,2.1295,29.0513
2026-01-10,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,2,9,62106,Political violence,710,2.1295,29.0513
2026-01-17,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,4,30,18805,Political violence,710,2.1295,29.0513
2026-01-24,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,5,26,NA,Political violence,710,2.1295,29.0513
2026-01-31,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Attack,4,4,NA,Political violence,710,2.1295,29.0513
2009-04-18,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,2,NA,Political violence,710,2.1295,29.0513
2012-10-27,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,7,25,NA,Political violence,710,2.1295,29.0513
2012-11-03,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,NA,Political violence,710,2.1295,29.0513
2013-04-06,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,NA,Political violence,710,2.1295,29.0513
2014-04-05,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,2,4,NA,Political violence,710,2.1295,29.0513
2014-07-05,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,6,NA,Political violence,710,2.1295,29.0513
2014-08-09,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,2,1,NA,Political violence,710,2.1295,29.0513
2014-10-04,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,4,NA,Political violence,710,2.1295,29.0513
2015-02-07,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,2,193472,Political violence,710,2.1295,29.0513
2015-04-11,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,3,7,189523,Political violence,710,2.1295,29.0513
2015-07-04,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,2,193472,Political violence,710,2.1295,29.0513
2015-09-19,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,2,74606,Political violence,710,2.1295,29.0513
2015-10-24,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,2,2,196776,Political violence,710,2.1295,29.0513
2016-02-27,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,395822,Political violence,710,2.1295,29.0513
2016-03-12,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,10,395822,Political violence,710,2.1295,29.0513
2016-08-20,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,3,77902,Political violence,710,2.1295,29.0513
2017-01-21,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,2,81916,Political violence,710,2.1295,29.0513
2017-05-13,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,14679,Political violence,710,2.1295,29.0513
2018-07-07,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,15066,Political violence,710,2.1295,29.0513
2019-01-05,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,444853,Political violence,710,2.1295,29.0513
2019-02-02,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,2,2,131232,Political violence,710,2.1295,29.0513
2020-10-03,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,4,31873,Political violence,710,2.1295,29.0513
2020-10-31,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,2,6866,Political violence,710,2.1295,29.0513
2021-02-06,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,2,3,3217,Political violence,710,2.1295,29.0513
2021-02-20,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,2,2601,Political violence,710,2.1295,29.0513
2021-05-01,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,3753,Political violence,710,2.1295,29.0513
2021-08-07,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,16561,Political violence,710,2.1295,29.0513
2022-01-08,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,5157,Political violence,710,2.1295,29.0513
2022-04-02,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,NA,Political violence,710,2.1295,29.0513
2022-04-16,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,2,10,121644,Political violence,710,2.1295,29.0513
2022-07-30,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,3,1219,Political violence,710,2.1295,29.0513
2024-09-14,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,3,8,79682,Political violence,710,2.1295,29.0513
2024-12-07,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,8812,Political violence,710,2.1295,29.0513
2025-03-08,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,2206,Political violence,710,2.1295,29.0513
2025-03-29,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,1,7386,Political violence,710,2.1295,29.0513
2025-04-05,Middle Africa,Democratic Republic of Congo,Ituri,Violence against civilians,Sexual violence,1,2,1098,Political violence,710,2.1295,29.0513
2013-01-19,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,7,NA,Political violence,711,-4.8941,21.118
2016-11-26,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,9,405081,Political violence,711,-4.8941,21.118
2016-12-03,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,2,19,405081,Political violence,711,-4.8941,21.118
2017-04-08,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,2,11,21389,Political violence,711,-4.8941,21.118
2017-04-15,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,2,20,20087,Political violence,711,-4.8941,21.118
2017-04-29,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,10,1302,Political violence,711,-4.8941,21.118
2018-01-27,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,2,9,35247,Political violence,711,-4.8941,21.118
2018-03-03,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,4,32395,Political violence,711,-4.8941,21.118
2018-10-06,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,2,10,20913,Political violence,711,-4.8941,21.118
2018-12-29,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,1,78878,Political violence,711,-4.8941,21.118
2019-02-02,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,13,451299,Political violence,711,-4.8941,21.118
2019-02-23,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,19,20135,Political violence,711,-4.8941,21.118
2020-07-04,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,1,22474,Political violence,711,-4.8941,21.118
2020-08-01,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,7,37709,Political violence,711,-4.8941,21.118
2021-08-14,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,2,39055,Political violence,711,-4.8941,21.118
2021-11-27,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,1,9578,Political violence,711,-4.8941,21.118
2022-01-15,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,4,1581,Political violence,711,-4.8941,21.118
2023-08-19,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,1,513706,Political violence,711,-4.8941,21.118
2023-09-09,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,2,11,135846,Political violence,711,-4.8941,21.118
2024-06-08,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,6,197201,Political violence,711,-4.8941,21.118
2025-08-02,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Armed clash,1,1,510,Political violence,711,-4.8941,21.118
2017-03-25,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Non-state actor overtakes territory,1,8,75970,Political violence,711,-4.8941,21.118
2021-01-16,Middle Africa,Democratic Republic of Congo,Kasai,Battles,Non-state actor overtakes territory,1,9,35916,Political violence,711,-4.8941,21.118
2018-12-15,Middle Africa,Democratic Republic of Congo,Kasai,Protests,Excessive force against protesters,1,1,58650,Political violence; Demonstrations,711,-4.8941,21.118
2018-12-15,Middle Africa,Democratic Republic of Congo,Kasai,Riots,Mob violence,1,2,15588,Political violence,711,-4.8941,21.118
2021-03-27,Middle Africa,Democratic Republic of Congo,Kasai,Riots,Mob violence,1,13,16343,Political violence,711,-4.8941,21.118
2022-03-12,Middle Africa,Democratic Republic of Congo,Kasai,Riots,Mob violence,2,1,167482,Political violence,711,-4.8941,21.118
2023-12-16,Middle Africa,Democratic Republic of Congo,Kasai,Riots,Mob violence,2,5,206748,Political violence,711,-4.8941,21.118
2024-09-07,Middle Africa,Democratic Republic of Congo,Kasai,Riots,Mob violence,2,1,188844,Political violence,711,-4.8941,21.118
2025-11-01,Middle Africa,Democratic Republic of Congo,Kasai,Riots,Mob violence,1,10,165481,Political violence,711,-4.8941,21.118
2025-11-29,Middle Africa,Democratic Republic of Congo,Kasai,Riots,Mob violence,1,2,3182,Political violence,711,-4.8941,21.118
2025-12-27,Middle Africa,Democratic Republic of Congo,Kasai,Riots,Mob violence,1,1,19386,Political violence,711,-4.8941,21.118
2026-01-24,Middle Africa,Democratic Republic of Congo,Kasai,Riots,Mob violence,1,2,3334,Political violence,711,-4.8941,21.118
2022-12-03,Middle Africa,Democratic Republic of Congo,Kasai,Strategic developments,Other,1,1,NA,Strategic developments,711,-4.8941,21.118
2010-02-27,Middle Africa,Democratic Republic of Congo,Kasai,Violence against civilians,Attack,1,1,NA,Political violence,711,-4.8941,21.118
2011-11-19,Middle Africa,Democratic Republic of Congo,Kasai,Violence against civilians,Attack,1,1,NA,Political violence,711,-4.8941,21.118
2016-11-19,Middle Africa,Democratic Republic of Congo,Kasai,Violence against civilians,Attack,1,2,990,Political violence,711,-4.8941,21.118
2016-12-03,Middle Africa,Democratic Republic of Congo,Kasai,Violence against civilians,Attack,1,3,19219,Political violence,711,-4.8941,21.118
2017-03-18,Middle Africa,Democratic Republic of Congo,Kasai,Violence against civilians,Attack,2,10,18054,Political violence,711,-4.8941,21.118
2017-03-25,Middle Africa,Democratic Republic of Congo,Kasai,Violence against civilians,Attack,2,11,76512,Political violence,711,-4.8941,21.118
2017-04-08,Middle Africa,Democratic Republic of Congo,Kasai,Violence against civilians,Attack,3,21,25261,Political violence,711,-4.8941,21.118
