week,region,country,admin1,event_type,sub_event_type,events,fatalities,population_exposure,disorder_type,id,latitude,longitude
1999-05-15T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,explosions/remote violence,Air/drone strike,2,1,NA,Political violence,3946,8.598,28.4738
1999-05-15T00:00:00Z,Northern Africa,Sudan,Upper Nile,explosions/remote violence,Shelling/artillery/missile attack,1,1,NA,Political violence,4169,11.048,32.698
1999-05-22T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,2,7,NA,Political violence,3110,15.7104,35.5356
1999-05-22T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Non-state actor overtakes territory,1,45,NA,Political violence,3110,15.7104,35.5356
1999-05-22T00:00:00Z,Northern Africa,Sudan,Kassala,explosions/remote violence,Remote explosive/landmine/IED,1,17,NA,Political violence,3110,15.7104,35.5356
1999-05-29T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,4,40,NA,Political violence,3110,15.7104,35.5356
1999-05-29T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,1,NA,Political violence,3119,11.2289,30.914
1999-05-29T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,2,NA,Political violence,3119,11.2289,30.914
1999-06-19T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Armed clash,1,21,NA,Political violence,3946,8.598,28.4738
1999-06-19T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,violence against civilians,Attack,2,13,NA,Political violence,3946,8.598,28.4738
1999-06-26T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Government regains territory,1,50,NA,Political violence,3110,15.7104,35.5356
1999-06-26T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,2,NA,Political violence,4169,11.048,32.698
1999-06-26T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Government regains territory,2,140,NA,Political violence,4169,11.048,32.698
1999-07-03T00:00:00Z,Northern Africa,Sudan,Sennar,battles,Armed clash,1,30,NA,Political violence,3117,12.9093,34.0815
1999-07-03T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,3,109,NA,Political violence,4169,11.048,32.698
1999-07-03T00:00:00Z,Northern Africa,Sudan,Upper Nile,violence against civilians,Attack,1,41,NA,Political violence,4169,11.048,32.698
1999-07-10T00:00:00Z,Northern Africa,Sudan,Gedaref,battles,Armed clash,1,47,NA,Political violence,3109,14.2138,35.0222
1999-07-10T00:00:00Z,Northern Africa,Sudan,Gedaref,violence against civilians,Attack,1,10,NA,Political violence,3109,14.2138,35.0222
1999-07-10T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,4,13,NA,Political violence,4169,11.048,32.698
1999-07-10T00:00:00Z,Northern Africa,Sudan,Upper Nile,violence against civilians,Attack,1,7,NA,Political violence,4169,11.048,32.698
1999-07-17T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,4,7,NA,Political violence,4169,11.048,32.698
1999-08-21T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,4,NA,Political violence,3106,11.0079,34.0954
1999-08-28T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,2,10,NA,Political violence,4169,11.048,32.698
1999-09-04T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,1,NA,Political violence,4169,11.048,32.698
1999-09-11T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Armed clash,2,20,NA,Political violence,3946,8.598,28.4738
1999-09-18T00:00:00Z,Northern Africa,Sudan,Khartoum,explosions/remote violence,Grenade,1,5,NA,Political violence,3111,15.915,33.1352
1999-10-16T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,4,41,NA,Political violence,4169,11.048,32.698
1999-10-23T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,2,41,NA,Political violence,4169,11.048,32.698
1999-10-30T00:00:00Z,Northern Africa,Sudan,Khartoum,battles,Armed clash,1,10,NA,Political violence,3111,15.915,33.1352
1999-10-30T00:00:00Z,Northern Africa,Sudan,Khartoum,violence against civilians,Attack,1,1,NA,Political violence,3111,15.915,33.1352
1999-10-30T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,40,NA,Political violence,4169,11.048,32.698
1999-12-04T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,11,NA,Political violence,3106,11.0079,34.0954
2000-01-01T00:00:00Z,Northern Africa,Sudan,Upper Nile,explosions/remote violence,Air/drone strike,1,6,NA,Political violence,4169,11.048,32.698
2000-01-01T00:00:00Z,Northern Africa,Sudan,Upper Nile,violence against civilians,Attack,1,2,NA,Political violence,4169,11.048,32.698
2000-01-08T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Remote explosive/landmine/IED,1,8,NA,Political violence,3947,4.68,31.69
2000-01-08T00:00:00Z,Northern Africa,Sudan,Upper Nile,violence against civilians,Attack,1,2,NA,Political violence,4169,11.048,32.698
2000-01-22T00:00:00Z,Northern Africa,Sudan,Upper Nile,violence against civilians,Attack,1,10,NA,Political violence,4169,11.048,32.698
2000-01-29T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Remote explosive/landmine/IED,1,13,NA,Political violence,3119,11.2289,30.914
2000-01-29T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,24,NA,Political violence,4169,11.048,32.698
2000-02-05T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,16,NA,Political violence,3118,10.9002,24.3019
2000-02-05T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,10,NA,Political violence,4169,11.048,32.698
2000-02-05T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Government regains territory,1,10,NA,Political violence,4169,11.048,32.698
2000-02-05T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,6,NA,Political violence,3121,11.8686,28.2211
2000-02-12T00:00:00Z,Northern Africa,Sudan,Kassala,violence against civilians,Attack,1,4,NA,Political violence,3110,15.7104,35.5356
2000-02-26T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Remote explosive/landmine/IED,1,3,NA,Political violence,3947,4.68,31.69
2000-02-26T00:00:00Z,Northern Africa,Sudan,River Nile,battles,Armed clash,1,3,NA,Political violence,3116,18.8347,33.1231
2000-03-04T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,explosions/remote violence,Remote explosive/landmine/IED,1,2,NA,Political violence,3946,8.598,28.4738
2000-03-11T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Air/drone strike,1,1,NA,Political violence,3947,4.68,31.69
2000-03-11T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,3,20,NA,Political violence,3110,15.7104,35.5356
2000-03-18T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,5,50,NA,Political violence,3110,15.7104,35.5356
2000-03-25T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Remote explosive/landmine/IED,4,3,NA,Political violence,3947,4.68,31.69
2000-03-25T00:00:00Z,Northern Africa,Sudan,Khartoum,battles,Armed clash,1,3,NA,Political violence,3111,15.915,33.1352
2000-03-25T00:00:00Z,Northern Africa,Sudan,Red Sea,battles,Government regains territory,1,81,NA,Political violence,3115,20.0739,35.4126
2000-03-25T00:00:00Z,Northern Africa,Sudan,Red Sea,violence against civilians,Attack,2,20,NA,Political violence,3115,20.0739,35.4126
2000-04-08T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,80,NA,Political violence,3106,11.0079,34.0954
2000-04-08T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,2,20,NA,Political violence,4169,11.048,32.698
2000-04-22T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Non-state actor overtakes territory,1,10,NA,Political violence,3110,15.7104,35.5356
2000-04-22T00:00:00Z,Northern Africa,Sudan,Upper Nile,explosions/remote violence,Remote explosive/landmine/IED,2,13,NA,Political violence,4169,11.048,32.698
2000-04-29T00:00:00Z,Northern Africa,Sudan,Kassala,explosions/remote violence,Remote explosive/landmine/IED,1,2,NA,Political violence,3110,15.7104,35.5356
2000-04-29T00:00:00Z,Northern Africa,Sudan,Red Sea,battles,Armed clash,1,1,NA,Political violence,3115,20.0739,35.4126
2000-04-29T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,1,NA,Political violence,3119,11.2289,30.914
2000-05-20T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,1,30,NA,Political violence,3110,15.7104,35.5356
2000-05-27T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,4,240,NA,Political violence,4169,11.048,32.698
2000-06-03T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,60,NA,Political violence,4169,11.048,32.698
2000-06-10T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,violence against civilians,Attack,1,7,NA,Political violence,3946,8.598,28.4738
2000-06-10T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,98,NA,Political violence,4169,11.048,32.698
2000-06-10T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Non-state actor overtakes territory,1,99,NA,Political violence,4169,11.048,32.698
2000-06-17T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Armed clash,11,226,NA,Political violence,3946,8.598,28.4738
2000-06-17T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,2,110,NA,Political violence,3110,15.7104,35.5356
2000-06-17T00:00:00Z,Northern Africa,Sudan,Sennar,protests,Excessive force against protesters,1,1,NA,Political violence; Demonstrations,3117,12.9093,34.0815
2000-06-17T00:00:00Z,Northern Africa,Sudan,Sennar,riots,Mob violence,1,1,NA,Political violence,3117,12.9093,34.0815
2000-06-17T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,3,412,NA,Political violence,4169,11.048,32.698
2000-06-24T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Non-state actor overtakes territory,1,66,NA,Political violence,3946,8.598,28.4738
2000-07-01T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,explosions/remote violence,Air/drone strike,2,2,NA,Political violence,3946,8.598,28.4738
2000-07-01T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Non-state actor overtakes territory,1,15,NA,Political violence,3106,11.0079,34.0954
2000-07-01T00:00:00Z,Northern Africa,Sudan,Equatoria,battles,Armed clash,1,31,NA,Political violence,3947,4.68,31.69
2000-07-01T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Non-state actor overtakes territory,1,185,NA,Political violence,4169,11.048,32.698
2000-07-08T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Armed clash,2,46,NA,Political violence,3946,8.598,28.4738
2000-07-08T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Non-state actor overtakes territory,1,46,NA,Political violence,3946,8.598,28.4738
2000-07-15T00:00:00Z,Northern Africa,Sudan,Equatoria,battles,Non-state actor overtakes territory,1,10,NA,Political violence,3947,4.68,31.69
2000-07-15T00:00:00Z,Northern Africa,Sudan,Equatoria,violence against civilians,Attack,1,10,NA,Political violence,3947,4.68,31.69
2000-07-15T00:00:00Z,Northern Africa,Sudan,Red Sea,battles,Armed clash,1,8,NA,Political violence,3115,20.0739,35.4126
2000-07-22T00:00:00Z,Northern Africa,Sudan,Equatoria,battles,Armed clash,1,70,NA,Political violence,3947,4.68,31.69
2000-07-29T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,2,17,NA,Political violence,3106,11.0079,34.0954
2000-07-29T00:00:00Z,Northern Africa,Sudan,Equatoria,battles,Armed clash,1,70,NA,Political violence,3947,4.68,31.69
2000-08-05T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,explosions/remote violence,Air/drone strike,5,18,NA,Political violence,3946,8.598,28.4738
2000-08-19T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Air/drone strike,3,2,NA,Political violence,3947,4.68,31.69
2000-08-26T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,125,NA,Political violence,4169,11.048,32.698
2000-08-26T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Non-state actor overtakes territory,2,125,NA,Political violence,4169,11.048,32.698
2000-09-09T00:00:00Z,Northern Africa,Sudan,North Darfur,riots,Violent demonstration,1,1,NA,Demonstrations,3112,15.8601,25.5013
2000-09-09T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Non-state actor overtakes territory,1,10,NA,Political violence,3119,11.2289,30.914
2000-09-09T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Non-state actor overtakes territory,3,227,NA,Political violence,4169,11.048,32.698
2000-09-16T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Air/drone strike,2,1,NA,Political violence,3947,4.68,31.69
2000-09-16T00:00:00Z,Northern Africa,Sudan,White Nile,riots,Mob violence,1,2,NA,Political violence,3122,13.5895,32.3521
2000-09-23T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Armed clash,1,100,NA,Political violence,3946,8.598,28.4738
2000-09-30T00:00:00Z,Northern Africa,Sudan,North Kordofan,battles,Armed clash,1,10,NA,Political violence,3113,14.3894,29.437
2000-10-07T00:00:00Z,Northern Africa,Sudan,Kassala,explosions/remote violence,Grenade,3,1,NA,Political violence,3110,15.7104,35.5356
2000-10-21T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Government regains territory,3,53,NA,Political violence,4169,11.048,32.698
2000-11-04T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Air/drone strike,3,7,NA,Political violence,3947,4.68,31.69
2000-11-04T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Government regains territory,1,10,NA,Political violence,3110,15.7104,35.5356
2000-11-04T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Non-state actor overtakes territory,3,39,NA,Political violence,3110,15.7104,35.5356
2000-11-04T00:00:00Z,Northern Africa,Sudan,Kassala,violence against civilians,Attack,1,13,NA,Political violence,3110,15.7104,35.5356
2000-11-18T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Air/drone strike,1,18,NA,Political violence,3947,4.68,31.69
2000-11-25T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,explosions/remote violence,Air/drone strike,2,5,NA,Political violence,3946,8.598,28.4738
2000-11-25T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Air/drone strike,1,4,NA,Political violence,3947,4.68,31.69
2000-12-02T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,explosions/remote violence,Air/drone strike,2,4,NA,Political violence,3946,8.598,28.4738
2000-12-02T00:00:00Z,Northern Africa,Sudan,Khartoum,violence against civilians,Attack,1,23,NA,Political violence,3111,15.915,33.1352
2000-12-09T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,2,13,NA,Political violence,3110,15.7104,35.5356
2000-12-16T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,1,NA,Political violence,4169,11.048,32.698
2000-12-23T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,10,NA,Political violence,3119,11.2289,30.914
2000-12-23T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Non-state actor overtakes territory,1,10,NA,Political violence,3119,11.2289,30.914
2000-12-30T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,violence against civilians,Attack,1,11,NA,Political violence,3946,8.598,28.4738
2001-01-06T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Armed clash,2,210,NA,Political violence,3946,8.598,28.4738
2001-01-06T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,violence against civilians,Attack,1,10,NA,Political violence,3946,8.598,28.4738
2001-01-06T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,60,NA,Political violence,4169,11.048,32.698
2001-01-06T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Government regains territory,1,60,NA,Political violence,4169,11.048,32.698
2001-01-13T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Armed clash,4,420,NA,Political violence,3946,8.598,28.4738
2001-01-20T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,6,NA,Political violence,4169,11.048,32.698
2001-01-27T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,2,10,NA,Political violence,3110,15.7104,35.5356
2001-01-27T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Non-state actor overtakes territory,1,14,NA,Political violence,3110,15.7104,35.5356
2001-01-27T00:00:00Z,Northern Africa,Sudan,Upper Nile,battles,Armed clash,1,6,NA,Political violence,4169,11.048,32.698
2001-02-03T00:00:00Z,Northern Africa,Sudan,Kassala,battles,Armed clash,1,7,NA,Political violence,3110,15.7104,35.5356
2001-02-03T00:00:00Z,Northern Africa,Sudan,Red Sea,battles,Armed clash,1,30,NA,Political violence,3115,20.0739,35.4126
2001-02-10T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,7,NA,Political violence,3112,15.8601,25.5013
2001-03-03T00:00:00Z,Northern Africa,Sudan,Upper Nile,violence against civilians,Attack,1,2,NA,Political violence,4169,11.048,32.698
2001-03-17T00:00:00Z,Northern Africa,Sudan,Khartoum,explosions/remote violence,Grenade,1,4,NA,Political violence,3111,15.915,33.1352
2001-04-07T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,70,NA,Political violence,3106,11.0079,34.0954
2001-04-14T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,187,NA,Political violence,3106,11.0079,34.0954
2001-04-14T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Non-state actor overtakes territory,3,300,NA,Political violence,3106,11.0079,34.0954
2001-04-14T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,4,1,NA,Political violence,3119,11.2289,30.914
2001-04-21T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Non-state actor overtakes territory,2,200,NA,Political violence,3106,11.0079,34.0954
2001-05-05T00:00:00Z,Northern Africa,Sudan,Equatoria,explosions/remote violence,Remote explosive/landmine/IED,1,1,NA,Political violence,3947,4.68,31.69
2001-05-05T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,1,60,NA,Political violence,3120,13.5081,22.7026
2001-05-19T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,3,300,NA,Political violence,3106,11.0079,34.0954
2001-05-19T00:00:00Z,Northern Africa,Sudan,Equatoria,violence against civilians,Attack,2,5,NA,Political violence,3947,4.68,31.69
2001-05-19T00:00:00Z,Northern Africa,Sudan,Khartoum,riots,Violent demonstration,1,1,NA,Demonstrations,3111,15.915,33.1352
2001-05-19T00:00:00Z,Northern Africa,Sudan,River Nile,riots,Mob violence,1,1,NA,Political violence,3116,18.8347,33.1231
2001-05-26T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Armed clash,2,20,NA,Political violence,3946,8.598,28.4738
2001-05-26T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Non-state actor overtakes territory,2,400,NA,Political violence,3946,8.598,28.4738
2001-05-26T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Government regains territory,1,10,NA,Political violence,3119,11.2289,30.914
2001-06-02T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Armed clash,3,10,NA,Political violence,3946,8.598,28.4738
2001-06-02T00:00:00Z,Northern Africa,Sudan,Bahr el Ghazal,battles,Non-state actor overtakes territory,2,10,NA,Political violence,3946,8.598,28.4738
